,Conditions,Datestamp,Dew Point,Events,Gust Speed,Heat Index,Humidity,Precip,Pressure,Temp.,Time (HKT),Visibility,Wind Dir,Wind Speed,Mlabels
0,[Mostly Cloudy],1997-2-20,[5.0 °C],[],[-],,[45%],[N/A],[1023 hPa],[17.0 °C],[10:00 PM],[10.0 km],[East],"[14.8 km/h
		/ 4.1 m/s]",METAR VHHH 201400Z 09008KT 050V120 9999 FEW035 BKN080 17/05 Q1023 NOSIG
0,[Mostly Cloudy],1997-2-20,[6.0 °C],[],[-],,[45%],[N/A],[1023 hPa],[18.0 °C],[11:00 PM],[10.0 km],[SE],"[7.4 km/h
		/ 2.1 m/s]",METAR VHHH 201500Z 14004KT 080V190 9999 FEW035 BKN080 18/06 Q1023 NOSIG
0,[Mostly Cloudy],1997-2-21,[6.0 °C],[],[-],,[48%],[N/A],[1023 hPa],[17.0 °C],[12:00 AM],[10.0 km],[East],"[13.0 km/h
		/ 3.6 m/s]",METAR VHHH 201600Z 10007KT 030V140 9999 FEW035 BKN080 17/06 Q1023 NOSIG
0,[Scattered Clouds],1997-2-21,[6.0 °C],[],[-],,[48%],[N/A],[1023 hPa],[17.0 °C],[1:00 AM],[10.0 km],[NE],"[1.9 km/h
		/ 0.5 m/s]",METAR VHHH 201700Z 04001KT 9999 FEW035 SCT100 17/06 Q1023 NOSIG
0,[Partly Cloudy],1997-2-21,[8.0 °C],[],[-],,[59%],[N/A],[1023 hPa],[16.0 °C],[2:00 AM],[10.0 km],[ESE],"[7.4 km/h
		/ 2.1 m/s]",METAR VHHH 201800Z 12004KT 9999 FEW035 16/08 Q1023 NOSIG
0,[Partly Cloudy],1997-2-21,[10.0 °C],[],[-],,[72%],[N/A],[1022 hPa],[15.0 °C],[3:00 AM],[10.0 km],[SE],"[7.4 km/h
		/ 2.1 m/s]",METAR VHHH 201900Z 14004KT 9999 FEW035 15/10 Q1022 NOSIG
0,[Partly Cloudy],1997-2-21,[10.0 °C],[],[-],,[77%],[N/A],[1022 hPa],[14.0 °C],[4:00 AM],[10.0 km],[ESE],"[1.9 km/h
		/ 0.5 m/s]",METAR VHHH 202000Z 12001KT 9999 FEW035 14/10 Q1022 NOSIG
0,[Unknown],1997-2-21,[8.0 °C],[],[-],,[72%],[N/A],[1022 hPa],[13.0 °C],[5:00 AM],[10.0 km],[Calm],[Calm],METAR VHHH 202100Z 00000KT 9999 CAVOK 13/08 Q1022 NOSIG
0,[Clear],1997-2-21,[9.0 °C],[],[-],,[77%],[N/A],[1022 hPa],[13.0 °C],[6:00 AM],[-],[Calm],[Calm],METAR VHHH 202200Z 00000KT CAVOK 13/09 Q1022 NOSIG
0,[Clear],1997-2-21,[9.0 °C],[],[-],,[77%],[N/A],[1023 hPa],[13.0 °C],[7:00 AM],[-],[Calm],[Calm],METAR VHHH 202300Z 00000KT CAVOK 13/09 Q1023 NOSIG
0,[Clear],1997-2-21,[10.0 °C],[],[-],,[68%],[N/A],[1023 hPa],[16.0 °C],[8:00 AM],[-],[ESE],"[7.4 km/h
		/ 2.1 m/s]",METAR VHHH 210000Z 11004KT CAVOK 16/10 Q1023 NOSIG
0,[Clear],1997-2-21,[10.0 °C],[],[-],,[59%],[N/A],[1024 hPa],[18.0 °C],[9:00 AM],[9.0 km],[SE],"[16.7 km/h
		/ 4.6 m/s]",METAR VHHH 210100Z 14009KT 9000 SKC 18/10 Q1024 NOSIG
0,[Clear],1997-2-21,[12.0 °C],[],[-],,[64%],[N/A],[1024 hPa],[19.0 °C],[10:00 AM],[9.0 km],[SE],"[18.5 km/h
		/ 5.1 m/s]",METAR VHHH 210200Z 14010KT 9000 SKC 19/12 Q1024 NOSIG
0,[Clear],1997-2-21,[10.0 °C],[],[-],,[52%],[N/A],[1024 hPa],[20.0 °C],[11:00 AM],[9.0 km],[ESE],"[13.0 km/h
		/ 3.6 m/s]",METAR VHHH 210300Z 11007KT 9000 SKC 20/10 Q1024 NOSIG
0,[Clear],1997-2-21,[8.0 °C],[],[-],,[41%],[N/A],[1023 hPa],[22.0 °C],[12:00 PM],[9.0 km],[East],"[16.7 km/h
		/ 4.6 m/s]",METAR VHHH 210400Z 09009KT 050V120 9000 SKC 22/08 Q1023 NOSIG
0,[Clear],1997-2-21,[7.0 °C],[],[-],,[36%],[N/A],[1022 hPa],[23.0 °C],[1:00 PM],[-],[East],"[24.1 km/h
		/ 6.7 m/s]",METAR VHHH 210500Z 10013KT CAVOK 23/07 Q1022 NOSIG
0,[Clear],1997-2-21,[6.0 °C],[],[-],,[33%],[N/A],[1021 hPa],[23.0 °C],[2:00 PM],[-],[ENE],"[22.2 km/h
		/ 6.2 m/s]",METAR VHHH 210600Z 07012KT 030V110 CAVOK 23/06 Q1021 NOSIG
0,[Clear],1997-2-21,[6.0 °C],[],[-],,[33%],[N/A],[1021 hPa],[23.0 °C],[3:00 PM],[-],[East],"[24.1 km/h
		/ 6.7 m/s]",METAR VHHH 210700Z 08013KT 060V120 CAVOK 23/06 Q1021 NOSIG
0,[Clear],1997-2-21,[6.0 °C],[],[-],,[38%],[N/A],[1020 hPa],[21.0 °C],[4:00 PM],[-],[East],"[22.2 km/h
		/ 6.2 m/s]",METAR VHHH 210800Z 09012KT 060V140 CAVOK 21/06 Q1020 NOSIG
0,[Clear],1997-2-21,[6.0 °C],[],[-],,[38%],[N/A],[1020 hPa],[21.0 °C],[5:00 PM],[-],[East],"[16.7 km/h
		/ 4.6 m/s]",METAR VHHH 210900Z 09009KT 060V130 CAVOK 21/06 Q1020 NOSIG
0,[Clear],1997-2-21,[8.0 °C],[],[-],,[46%],[N/A],[1021 hPa],[20.0 °C],[6:00 PM],[-],[East],"[16.7 km/h
		/ 4.6 m/s]",METAR VHHH 211000Z 10009KT 050V140 CAVOK 20/08 Q1021 NOSIG
0,[Clear],1997-2-21,[11.0 °C],[],[-],,[60%],[N/A],[1021 hPa],[19.0 °C],[7:00 PM],[-],[East],"[11.1 km/h
		/ 3.1 m/s]",METAR VHHH 211100Z 09006KT 340V160 CAVOK 19/11 Q1021 NOSIG
0,[Clear],1997-2-21,[13.0 °C],[],[-],,[73%],[N/A],[1022 hPa],[18.0 °C],[8:00 PM],[-],[East],"[9.3 km/h
		/ 2.6 m/s]",METAR VHHH 211200Z 08005KT 360V150 CAVOK 18/13 Q1022 NOSIG
0,[Partly Cloudy],1997-2-21,[13.0 °C],[],[-],,[73%],[N/A],[1022 hPa],[18.0 °C],[9:00 PM],[10.0 km],[East],"[9.3 km/h
		/ 2.6 m/s]",METAR VHHH 211300Z 08005KT 360V130 9999 FEW020 18/13 Q1022 NOSIG
0,[Partly Cloudy],1997-2-21,[12.0 °C],[],[-],,[68%],[N/A],[1023 hPa],[18.0 °C],[10:00 PM],[10.0 km],[ENE],"[24.1 km/h
		/ 6.7 m/s]",METAR VHHH 211400Z 07013KT 030V100 9999 FEW020 18/12 Q1023 NOSIG
0,[Partly Cloudy],1997-2-21,[9.0 °C],[],[-],,[59%],[N/A],[1023 hPa],[17.0 °C],[11:00 PM],[10.0 km],[East],"[18.5 km/h
		/ 5.1 m/s]",METAR VHHH 211500Z 08010KT 030V130 9999 FEW020 17/09 Q1023 WS LDG RWY 13 NOSIG
0,[Clear],1997-2-22,[7.0 °C],[],"[48.2 km/h
		/ 13.4 m/s]",,[52%],[N/A],[1023 hPa],[17.0 °C],[12:00 AM],[-],[East],"[27.8 km/h
		/ 7.7 m/s]",METAR VHHH 211600Z 10015G26KT 050V140 CAVOK 17/07 Q1023 WS LDG RWY 13 NOSIG
0,[Clear],1997-2-22,[7.0 °C],[],[-],,[52%],[N/A],[1023 hPa],[17.0 °C],[1:00 AM],[-],[East],"[24.1 km/h
		/ 6.7 m/s]",METAR VHHH 211700Z 10013KT 040V130 CAVOK 17/07 Q1023 WS LDG RWY 13 NOSIG
0,[Clear],1997-2-22,[5.0 °C],[],[-],,[45%],[N/A],[1022 hPa],[17.0 °C],[3:00 AM],[-],[East],"[25.9 km/h
		/ 7.2 m/s]",METAR VHHH 211900Z 09014KT 050V130 CAVOK 17/05 Q1022 WS LDG RWY 13 NOSIG
0,[Clear],1997-2-22,[5.0 °C],[],[-],,[45%],[N/A],[1022 hPa],[17.0 °C],[4:00 AM],[-],[East],"[25.9 km/h
		/ 7.2 m/s]",METAR VHHH 212000Z 09014KT CAVOK 17/05 Q1022 WS LDG RWY 13 NOSIG
0,[Mostly Cloudy],1997-2-22,[5.0 °C],[],"[46.3 km/h
		/ 12.9 m/s]",,[45%],[N/A],[1022 hPa],[17.0 °C],[5:00 AM],[10.0 km],[East],"[27.8 km/h
		/ 7.7 m/s]",METAR VHHH 212100Z 09015G25KT 060V150 9999 FEW040 BKN080 17/05 Q1022 WS LDG RWY 13 NOSIG
0,[Clear],1997-2-22,[5.0 °C],[],"[55.6 km/h
		/ 15.4 m/s]",,[45%],[N/A],[1022 hPa],[17.0 °C],[6:00 AM],[-],[East],"[31.5 km/h
		/ 8.7 m/s]",METAR VHHH 212200Z 09017G30KT 050V120 CAVOK 17/05 Q1022 WS LDG RWY 13 NOSIG
0,[Clear],1997-2-22,[5.0 °C],[],"[55.6 km/h
		/ 15.4 m/s]",,[48%],[N/A],[1023 hPa],[16.0 °C],[7:00 AM],[-],[East],"[29.6 km/h
		/ 8.2 m/s]",METAR VHHH 212300Z 09016G30KT 040V110 CAVOK 16/05 Q1023 WS LDG RWY 13 NOSIG
0,[Clear],1997-2-22,[7.0 °C],[],[-],,[52%],[N/A],[1024 hPa],[17.0 °C],[8:00 AM],[-],[East],"[29.6 km/h
		/ 8.2 m/s]",METAR VHHH 220000Z 10016KT 050V130 CAVOK 17/07 Q1024 WS LDG RWY 13 NOSIG
0,[Clear],1997-2-22,[7.0 °C],[],"[57.4 km/h
		/ 15.9 m/s]",,[49%],[N/A],[1024 hPa],[18.0 °C],[9:00 AM],[-],[East],"[33.3 km/h
		/ 9.3 m/s]",METAR VHHH 220100Z 09018G31KT 050V120 CAVOK 18/07 Q1024 WS LDG RWY 13/31 NOSIG
0,[Clear],1997-2-22,[7.0 °C],[],"[50.0 km/h
		/ 13.9 m/s]",,[46%],[N/A],[1024 hPa],[19.0 °C],[10:00 AM],[-],[East],"[29.6 km/h
		/ 8.2 m/s]",METAR VHHH 220200Z 09016G27KT 050V130 CAVOK 19/07 Q1024 WS LDG RWY 13/31 NOSIG
0,[Clear],1997-2-22,[7.0 °C],[],[-],,[46%],[N/A],[1024 hPa],[19.0 °C],[11:00 AM],[-],[East],"[22.2 km/h
		/ 6.2 m/s]",METAR VHHH 220300Z 10012KT 060V140 CAVOK 19/07 Q1024 WS LDG RWY 13/31 NOSIG
0,[Clear],1997-2-22,[6.0 °C],[],[-],,[38%],[N/A],[1023 hPa],[21.0 °C],[12:00 PM],[-],[East],"[24.1 km/h
		/ 6.7 m/s]",METAR VHHH 220400Z 10013KT 070V130 CAVOK 21/06 Q1023 WS LDG RWY 13/31 NOSIG
0,[Clear],1997-2-22,[7.0 °C],[],[-],,[46%],[N/A],[1022 hPa],[19.0 °C],[1:00 PM],[-],[East],"[13.0 km/h
		/ 3.6 m/s]",METAR VHHH 220500Z 09007KT 010V170 CAVOK 19/07 Q1022 WS LDG RWY 13/31 NOSIG
0,[Clear],1997-2-22,[9.0 °C],[],"[48.2 km/h
		/ 13.4 m/s]",,[52%],[N/A],[1021 hPa],[19.0 °C],[2:00 PM],[-],[East],"[24.1 km/h
		/ 6.7 m/s]",METAR VHHH 220600Z 09013G26KT 020V130 CAVOK 19/09 Q1021 WS LDG RWY 13/31 NOSIG
0,[Clear],1997-2-22,[11.0 °C],[],[-],,[56%],[N/A],[1021 hPa],[20.0 °C],[3:00 PM],[-],[East],"[25.9 km/h
		/ 7.2 m/s]",METAR VHHH 220700Z 09014KT 060V120 CAVOK 20/11 Q1021 WS LDG RWY 13/31 NOSIG
0,[Partly Cloudy],1997-2-22,[11.0 °C],[],[-],,[60%],[N/A],[1020 hPa],[19.0 °C],[4:00 PM],[10.0 km],[East],"[22.2 km/h
		/ 6.2 m/s]",METAR VHHH 220800Z 08012KT 050V110 9999 FEW025 19/11 Q1020 WS LDG RWY 13/31 NOSIG
0,[Partly Cloudy],1997-2-22,[12.0 °C],[],[-],,[64%],[N/A],[1020 hPa],[19.0 °C],[5:00 PM],[10.0 km],[East],"[31.5 km/h
		/ 8.7 m/s]",METAR VHHH 220900Z 09017KT 060V120 9999 FEW020 19/12 Q1020 NOSIG
0,[Scattered Clouds],1997-2-23,[10.0 °C],[],"[42.6 km/h
		/ 11.8 m/s]",,[68%],[N/A],[1022 hPa],[16.0 °C],[12:00 AM],[10.0 km],[East],"[24.1 km/h
		/ 6.7 m/s]",METAR VHHH 221600Z 09013G23KT 050V140 9999 FEW020 SCT080 16/10 Q1022 WS LDG RWY 13/31 NOSIG
0,[Scattered Clouds],1997-2-23,[10.0 °C],[],"[53.7 km/h
		/ 14.9 m/s]",,[68%],[N/A],[1022 hPa],[16.0 °C],[1:00 AM],[10.0 km],[East],"[35.2 km/h
		/ 9.8 m/s]",METAR VHHH 221700Z 10019G29KT 9999 FEW020 SCT080 16/10 Q1022 WS LDG RWY 13/31 NOSIG
0,[Scattered Clouds],1997-2-23,[9.0 °C],[],"[57.4 km/h
		/ 15.9 m/s]",,[63%],[N/A],[1022 hPa],[16.0 °C],[2:00 AM],[10.0 km],[East],"[31.5 km/h
		/ 8.7 m/s]",METAR VHHH 221800Z 09017G31KT 060V140 9999 FEW020 SCT080 16/09 Q1022 WS LDG RWY 13/31 NOSIG
0,[Scattered Clouds],1997-2-23,[9.0 °C],[],"[55.6 km/h
		/ 15.4 m/s]",,[63%],[N/A],[1021 hPa],[16.0 °C],[3:00 AM],[10.0 km],[East],"[35.2 km/h
		/ 9.8 m/s]",METAR VHHH 221900Z 09019G30KT 060V140 9999 FEW020 SCT080 16/09 Q1021 WS LDG RWY 13/31 NOSIG
0,[Scattered Clouds],1997-2-23,[9.0 °C],[],[-],,[63%],[N/A],[1021 hPa],[16.0 °C],[4:00 AM],[10.0 km],[ESE],"[35.2 km/h
		/ 9.8 m/s]",METAR VHHH 222000Z 11019KT 080V140 9999 FEW020 SCT080 16/09 Q1021 WS LDG RWY 13/31 NOSIG
0,[Mostly Cloudy],1997-2-23,[10.0 °C],[],[-],,[68%],[N/A],[1021 hPa],[16.0 °C],[5:00 AM],[10.0 km],[ESE],"[33.3 km/h
		/ 9.3 m/s]",METAR VHHH 222100Z 11018KT 070V140 9999 FEW020 BKN080 16/10 Q1021 WS LDG RWY 13/31 NOSIG
0,[Mostly Cloudy],1997-2-23,[10.0 °C],[],"[50.0 km/h
		/ 13.9 m/s]",,[68%],[N/A],[1022 hPa],[16.0 °C],[6:00 AM],[10.0 km],[East],"[31.5 km/h
		/ 8.7 m/s]",METAR VHHH 222200Z 10017G27KT 9999 FEW020 BKN080 16/10 Q1022 WS LDG RWY 13/31 NOSIG
0,[Mostly Cloudy],1997-2-23,[9.0 °C],[],[-],,[67%],[N/A],[1022 hPa],[15.0 °C],[7:00 AM],[10.0 km],[East],"[22.2 km/h
		/ 6.2 m/s]",METAR VHHH 222300Z 10012KT 060V130 9999 FEW020 BKN080 15/09 Q1022 WS LDG RWY 13/31 NOSIG
0,[Mostly Cloudy],1997-2-23,[8.0 °C],[],"[53.7 km/h
		/ 14.9 m/s]",,[59%],[N/A],[1022 hPa],[16.0 °C],[8:00 AM],[10.0 km],[East],"[31.5 km/h
		/ 8.7 m/s]",METAR VHHH 230000Z 08017G29KT 360V120 9999 FEW025 BKN080 16/08 Q1022 WS LDG RWY 13/31 NOSIG
0,[Mostly Cloudy],1997-2-23,[9.0 °C],[],[-],,[59%],[N/A],[1023 hPa],[17.0 °C],[9:00 AM],[10.0 km],[East],"[31.5 km/h
		/ 8.7 m/s]",METAR VHHH 230100Z 09017KT 050V120 9999 FEW030 BKN080 17/09 Q1023 WS LDG RWY 13/31 NOSIG
0,[Partly Cloudy],1997-2-23,[9.0 °C],[],[-],,[56%],[N/A],[1023 hPa],[18.0 °C],[10:00 AM],[10.0 km],[ESE],"[13.0 km/h
		/ 3.6 m/s]",METAR VHHH 230200Z 12007KT 050V160 9999 FEW035 18/09 Q1023 NOSIG
0,[Partly Cloudy],1997-2-23,[10.0 °C],[],"[48.2 km/h
		/ 13.4 m/s]",,[56%],[N/A],[1023 hPa],[19.0 °C],[11:00 AM],[10.0 km],[ESE],"[24.1 km/h
		/ 6.7 m/s]",METAR VHHH 230300Z 12013G26KT 060V190 9999 FEW035 19/10 Q1023 WS LDG RWY 13/31 NOSIG
0,[Partly Cloudy],1997-2-23,[10.0 °C],[],"[44.4 km/h
		/ 12.3 m/s]",,[52%],[N/A],[1022 hPa],[20.0 °C],[12:00 PM],[10.0 km],[ENE],"[18.5 km/h
		/ 5.1 m/s]",METAR VHHH 230400Z 06010G24KT 340V190 9999 FEW040 20/10 Q1022 WS LDG RWY 13/31 NOSIG
0,[Partly Cloudy],1997-2-23,[9.0 °C],[],"[53.7 km/h
		/ 14.9 m/s]",,[46%],[N/A],[1021 hPa],[21.0 °C],[1:00 PM],[10.0 km],[East],"[31.5 km/h
		/ 8.7 m/s]",METAR VHHH 230500Z 10017G29KT 060V130 9999 FEW040 21/09 Q1021 WS LDG RWY 13/31 NOSIG
0,[Partly Cloudy],1997-2-23,[10.0 °C],[],"[44.4 km/h
		/ 12.3 m/s]",,[52%],[N/A],[1020 hPa],[20.0 °C],[2:00 PM],[10.0 km],[East],"[25.9 km/h
		/ 7.2 m/s]",METAR VHHH 230600Z 08014G24KT 040V140 9999 FEW035 20/10 Q1020 WS LDG RWY 13/31 NOSIG
0,[Partly Cloudy],1997-2-23,[10.0 °C],[],[-],,[49%],[N/A],[1020 hPa],[21.0 °C],[3:00 PM],[10.0 km],[East],"[20.4 km/h
		/ 5.7 m/s]",METAR VHHH 230700Z 08011KT 030V140 9999 FEW035 21/10 Q1020 WS LDG RWY 13/31 NOSIG
0,[Partly Cloudy],1997-2-23,[11.0 °C],[],[-],,[56%],[N/A],[1019 hPa],[20.0 °C],[4:00 PM],[10.0 km],[ENE],"[18.5 km/h
		/ 5.1 m/s]",METAR VHHH 230800Z 07010KT 030V110 9999 FEW035 20/11 Q1019 WS LDG RWY 13/31 NOSIG
0,[Scattered Clouds],1997-2-23,[10.0 °C],[],[-],,[52%],[N/A],[1019 hPa],[20.0 °C],[5:00 PM],[10.0 km],[East],"[22.2 km/h
		/ 6.2 m/s]",METAR VHHH 230900Z 08012KT 010V130 9999 FEW035 SCT120 20/10 Q1019 WS LDG RWY 13/31 NOSIG
0,[Scattered Clouds],1997-2-23,[10.0 °C],[],[-],,[59%],[N/A],[1020 hPa],[18.0 °C],[6:00 PM],[10.0 km],[East],"[13.0 km/h
		/ 3.6 m/s]",METAR VHHH 231000Z 09007KT 350V170 9999 FEW035 SCT120 18/10 Q1020 WS LDG RWY 13/31 NOSIG
0,[Scattered Clouds],1997-2-23,[10.0 °C],[],[-],,[59%],[N/A],[1020 hPa],[18.0 °C],[7:00 PM],[10.0 km],[East],"[13.0 km/h
		/ 3.6 m/s]",METAR VHHH 231100Z 10007KT 030V190 9999 FEW035 SCT090 18/10 Q1020 WS LDG RWY 13/31 NOSIG
0,[Scattered Clouds],1997-2-23,[11.0 °C],[],[-],,[64%],[N/A],[1020 hPa],[18.0 °C],[8:00 PM],[10.0 km],[East],"[9.3 km/h
		/ 2.6 m/s]",METAR VHHH 231200Z 09005KT 030V150 9999 FEW035 SCT090 18/11 Q1020 NOSIG
0,[Partly Cloudy],1997-2-23,[12.0 °C],[],[-],,[72%],[N/A],[1021 hPa],[17.0 °C],[9:00 PM],[10.0 km],[ESE],"[18.5 km/h
		/ 5.1 m/s]",METAR VHHH 231300Z 11010KT 060V150 9999 FEW035 17/12 Q1021 NOSIG
0,[Partly Cloudy],1997-2-23,[13.0 °C],[],[-],,[77%],[N/A],[1021 hPa],[17.0 °C],[10:00 PM],[10.0 km],[East],"[14.8 km/h
		/ 4.1 m/s]",METAR VHHH 231400Z 10008KT 050V150 9999 FEW016 17/13 Q1021 NOSIG
0,[Partly Cloudy],1997-2-23,[13.0 °C],[],[-],,[77%],[N/A],[1021 hPa],[17.0 °C],[11:00 PM],[10.0 km],[East],"[16.7 km/h
		/ 4.6 m/s]",METAR VHHH 231500Z 10009KT 360V140 9999 FEW015 17/13 Q1021 NOSIG
0,[Partly Cloudy],1997-2-24,[12.0 °C],[],"[37.0 km/h
		/ 10.3 m/s]",,[77%],[N/A],[1021 hPa],[16.0 °C],[12:00 AM],[10.0 km],[East],"[16.7 km/h
		/ 4.6 m/s]",METAR VHHH 231600Z 10009G20KT 340V180 9999 FEW015 16/12 Q1021 NOSIG
0,[Partly Cloudy],1997-2-24,[11.0 °C],[],"[44.4 km/h
		/ 12.3 m/s]",,[68%],[N/A],[1021 hPa],[17.0 °C],[1:00 AM],[10.0 km],[East],"[25.9 km/h
		/ 7.2 m/s]",METAR VHHH 231700Z 09014G24KT 040V140 9999 FEW015 17/11 Q1021 NOSIG
0,[Scattered Clouds],1997-2-24,[11.0 °C],[],"[51.9 km/h
		/ 14.4 m/s]",,[68%],[N/A],[1021 hPa],[17.0 °C],[2:00 AM],[10.0 km],[East],"[31.5 km/h
		/ 8.7 m/s]",METAR VHHH 231800Z 09017G28KT 060V130 9999 FEW020 SCT025 17/11 Q1021 WS LDG RWY 13/31 NOSIG
0,[Scattered Clouds],1997-2-24,[10.0 °C],[],[-],,[59%],[N/A],[1021 hPa],[18.0 °C],[3:00 AM],[10.0 km],[East],"[29.6 km/h
		/ 8.2 m/s]",METAR VHHH 231900Z 10016KT 070V130 9999 FEW020 SCT025 18/10 Q1021 WS LDG RWY 13/31 NOSIG
0,[Scattered Clouds],1997-2-24,[11.0 °C],[],"[57.4 km/h
		/ 15.9 m/s]",,[64%],[N/A],[1020 hPa],[18.0 °C],[4:00 AM],[10.0 km],[East],"[25.9 km/h
		/ 7.2 m/s]",METAR VHHH 232000Z 09014G31KT 050V120 9999 FEW020 SCT025 18/11 Q1020 WS LDG RWY 13/31 NOSIG
0,[Scattered Clouds],1997-2-24,[10.0 °C],[],[-],,[59%],[N/A],[1020 hPa],[18.0 °C],[5:00 AM],[10.0 km],[East],"[16.7 km/h
		/ 4.6 m/s]",METAR VHHH 232100Z 09009KT 250V130 9999 FEW020 SCT025 18/10 Q1020 WS LDG RWY 13/31 NOSIG
0,[Mostly Cloudy],1997-2-24,[11.0 °C],[],[-],,[64%],[N/A],[1021 hPa],[18.0 °C],[6:00 AM],[10.0 km],[East],"[18.5 km/h
		/ 5.1 m/s]",METAR VHHH 232200Z 08010KT 020V120 9999 FEW025 SCT030 BKN080 18/11 Q1021 WS LDG RWY 13/31 NOSIG
0,[Mostly Cloudy],1997-2-24,[12.0 °C],[],[-],,[68%],[N/A],[1022 hPa],[18.0 °C],[7:00 AM],[10.0 km],[East],"[18.5 km/h
		/ 5.1 m/s]",METAR VHHH 232300Z 09010KT 010V160 9999 FEW025 BKN080 18/12 Q1022 WS LDG RWY 13/31 NOSIG
0,[Mostly Cloudy],1997-2-24,[11.0 °C],[],[-],,[64%],[N/A],[1022 hPa],[18.0 °C],[8:00 AM],[10.0 km],[East],"[18.5 km/h
		/ 5.1 m/s]",METAR VHHH 240000Z 10010KT 040V140 9999 SCT030 BKN100 18/11 Q1022 WS LDG RWY 13/31 NOSIG
0,[Mostly Cloudy],1997-2-24,[12.0 °C],[],[-],,[60%],[N/A],[1022 hPa],[20.0 °C],[9:00 AM],[10.0 km],[East],"[16.7 km/h
		/ 4.6 m/s]",METAR VHHH 240100Z 08009KT 030V160 9999 SCT025 BKN090 20/12 Q1022 NOSIG
0,[Mostly Cloudy],1997-2-24,[12.0 °C],[],[-],,[60%],[N/A],[1022 hPa],[20.0 °C],[10:00 AM],[10.0 km],[East],"[25.9 km/h
		/ 7.2 m/s]",METAR VHHH 240200Z 10014KT 040V150 9999 FEW025 BKN100 20/12 Q1022 NOSIG
0,[Scattered Clouds],1997-2-24,[13.0 °C],[],[-],,[57%],[N/A],[1022 hPa],[22.0 °C],[11:00 AM],[10.0 km],[East],"[18.5 km/h
		/ 5.1 m/s]",METAR VHHH 240300Z 09010KT 050V150 9999 FEW025 SCT100 22/13 Q1022 NOSIG
0,[Mostly Cloudy],1997-2-24,[13.0 °C],[],[-],,[57%],[N/A],[1021 hPa],[22.0 °C],[12:00 PM],[10.0 km],[East],"[25.9 km/h
		/ 7.2 m/s]",METAR VHHH 240400Z 10014KT 060V130 9999 FEW025 BKN120 22/13 Q1021 NOSIG
0,[Mostly Cloudy],1997-2-24,[13.0 °C],[],[-],,[53%],[N/A],[1021 hPa],[23.0 °C],[1:00 PM],[10.0 km],[East],"[24.1 km/h
		/ 6.7 m/s]",METAR VHHH 240500Z 10013KT 060V140 9999 FEW025 BKN100 23/13 Q1021 NOSIG
0,[Mostly Cloudy],1997-2-24,[14.0 °C],[],[-],,[53%],[N/A],[1020 hPa],[24.0 °C],[2:00 PM],[10.0 km],[East],"[25.9 km/h
		/ 7.2 m/s]",METAR VHHH 240600Z 10014KT 070V130 9999 FEW030 BKN100 24/14 Q1020 NOSIG
0,[Partly Cloudy],1997-2-24,[14.0 °C],[],[-],,[53%],[N/A],[1019 hPa],[24.0 °C],[3:00 PM],[10.0 km],[East],"[22.2 km/h
		/ 6.2 m/s]",METAR VHHH 240700Z 09012KT 060V120 9999 FEW030 24/14 Q1019 NOSIG
0,[Partly Cloudy],1997-2-24,[15.0 °C],[],[-],,[57%],[N/A],[1019 hPa],[24.0 °C],[4:00 PM],[10.0 km],[ESE],"[22.2 km/h
		/ 6.2 m/s]",METAR VHHH 240800Z 11012KT 080V150 9999 FEW030 24/15 Q1019 NOSIG
0,[Partly Cloudy],1997-2-24,[14.0 °C],[],[-],,[60%],[N/A],[1019 hPa],[22.0 °C],[5:00 PM],[10.0 km],[East],"[18.5 km/h
		/ 5.1 m/s]",METAR VHHH 240900Z 10010KT 070V140 9999 FEW030 22/14 Q1019 NOSIG
0,[Partly Cloudy],1997-2-24,[14.0 °C],[],[-],,[64%],[N/A],[1019 hPa],[21.0 °C],[6:00 PM],[10.0 km],[East],"[16.7 km/h
		/ 4.6 m/s]",METAR VHHH 241000Z 09009KT 040V130 9999 FEW030 21/14 Q1019 NOSIG
0,[Partly Cloudy],1997-2-24,[13.0 °C],[],[-],,[64%],[N/A],[1020 hPa],[20.0 °C],[7:00 PM],[10.0 km],[East],"[16.7 km/h
		/ 4.6 m/s]",METAR VHHH 241100Z 09009KT 040V120 9999 FEW030 20/13 Q1020 NOSIG
0,[Partly Cloudy],1997-2-24,[13.0 °C],[],[-],,[68%],[N/A],[1021 hPa],[19.0 °C],[8:00 PM],[10.0 km],[East],"[11.1 km/h
		/ 3.1 m/s]",METAR VHHH 241200Z 10006KT 030V140 9999 FEW025 19/13 Q1021 NOSIG
0,[Scattered Clouds],1997-2-24,[13.0 °C],[],[-],,[64%],[N/A],[1021 hPa],[20.0 °C],[9:00 PM],[10.0 km],[East],"[13.0 km/h
		/ 3.6 m/s]",METAR VHHH 241300Z 09007KT 050V130 9999 FEW025 SCT100 20/13 Q1021 NOSIG
0,[Scattered Clouds],1997-2-24,[14.0 °C],[],[-],,[73%],[N/A],[1021 hPa],[19.0 °C],[10:00 PM],[10.0 km],[East],"[13.0 km/h
		/ 3.6 m/s]",METAR VHHH 241400Z 08007KT 040V130 9999 FEW022 SCT100 19/14 Q1021 NOSIG
